time,open,high,low,close,spread
2023-03-09 14:00:00,1.05701,1.05709,1.05528,1.05584,15
2023-03-09 15:00:00,1.05584,1.0576699999999999,1.05516,1.05733,20
2023-03-09 16:00:00,1.05732,1.05855,1.05655,1.05743,20
2023-03-09 17:00:00,1.05742,1.05847,1.05659,1.05676,20
2023-03-09 18:00:00,1.05677,1.05829,1.05627,1.05748,20
2023-03-09 19:00:00,1.05747,1.05785,1.05686,1.05762,15
2023-03-09 20:00:00,1.05762,1.05893,1.0572,1.05887,19
2023-03-09 21:00:00,1.05887,1.05903,1.05746,1.05748,15
2023-03-09 22:00:00,1.05748,1.05819,1.05715,1.05783,19
2023-03-09 23:00:00,1.05782,1.05812,1.05742,1.05805,15
2023-03-10 00:00:00,1.05811,1.05839,1.05791,1.05813,18
2023-03-10 01:00:00,1.05814,1.05842,1.05772,1.05842,16
2023-03-10 02:00:00,1.05843,1.05984,1.05843,1.05977,16
2023-03-10 03:00:00,1.05978,1.05983,1.05884,1.05937,15
2023-03-10 04:00:00,1.05937,1.05949,1.05781,1.05887,19
2023-03-10 05:00:00,1.05885,1.05972,1.05847,1.05958,15
2023-03-10 06:00:00,1.05958,1.05976,1.05923,1.05936,15
2023-03-10 07:00:00,1.05936,1.05942,1.05848,1.05857,15
2023-03-10 08:00:00,1.05856,1.05901,1.05803,1.05827,15
2023-03-10 09:00:00,1.0583,1.06058,1.0582799999999999,1.05938,15
2023-03-10 10:00:00,1.05938,1.05979,1.0573,1.05907,20
2023-03-10 11:00:00,1.0590600000000001,1.05978,1.05789,1.05803,20
2023-03-10 12:00:00,1.05804,1.06029,1.05768,1.05868,19
2023-03-10 13:00:00,1.05868,1.06012,1.05857,1.05886,19
2023-03-10 14:00:00,1.05886,1.05976,1.05797,1.05934,20
2023-03-10 15:00:00,1.05933,1.06432,1.05809,1.06207,20
2023-03-10 16:00:00,1.06208,1.06734,1.06111,1.0665499999999999,20
2023-03-10 17:00:00,1.06659,1.06998,1.06659,1.06864,20
2023-03-10 18:00:00,1.06864,1.06865,1.06543,1.06579,20
2023-03-10 19:00:00,1.0658,1.06729,1.06546,1.06675,20
2023-03-10 20:00:00,1.06675,1.06718,1.06387,1.06422,20
2023-03-10 21:00:00,1.06422,1.06508,1.06351,1.06424,20
2023-03-10 22:00:00,1.06426,1.0647199999999999,1.06358,1.06362,20
2023-03-10 23:00:00,1.06362,1.06407,1.06356,1.06372,15
2023-03-13 00:00:00,1.06991,1.07012,1.06769,1.06927,19
2023-03-13 01:00:00,1.06925,1.07013,1.06765,1.06799,20
2023-03-13 02:00:00,1.06799,1.06972,1.06748,1.06805,20
2023-03-13 03:00:00,1.06805,1.06863,1.0663,1.06677,20
2023-03-13 04:00:00,1.06675,1.07306,1.06671,1.07294,20
2023-03-13 05:00:00,1.07295,1.0735999999999999,1.07154,1.07161,20
2023-03-13 06:00:00,1.07162,1.07248,1.07155,1.07169,17
2023-03-13 07:00:00,1.0717,1.07256,1.07162,1.07193,19
2023-03-13 08:00:00,1.0719400000000001,1.07287,1.07121,1.07204,16
2023-03-13 09:00:00,1.07206,1.07362,1.07149,1.07244,20
2023-03-13 10:00:00,1.07243,1.0728,1.07031,1.07066,20
2023-03-13 11:00:00,1.07066,1.07066,1.06616,1.06694,20
2023-03-13 12:00:00,1.06696,1.068,1.06593,1.06732,20
2023-03-13 13:00:00,1.06732,1.06758,1.06566,1.06631,20
2023-03-13 14:00:00,1.06632,1.06971,1.06494,1.06954,20
2023-03-13 15:00:00,1.06952,1.07202,1.06844,1.06984,20
2023-03-13 16:00:00,1.06981,1.0727,1.06958,1.07217,20
2023-03-13 17:00:00,1.07216,1.07326,1.07107,1.07323,20
2023-03-13 18:00:00,1.07323,1.07416,1.07217,1.07388,20
2023-03-13 19:00:00,1.07388,1.07476,1.07322,1.07374,20
2023-03-13 20:00:00,1.0737700000000001,1.07418,1.07284,1.0733,20
2023-03-13 21:00:00,1.0733,1.07338,1.072,1.07288,20
2023-03-13 22:00:00,1.07288,1.07322,1.0725,1.07298,15
2023-03-13 23:00:00,1.07261,1.07329,1.07259,1.07273,15
2023-03-14 00:00:00,1.07268,1.07295,1.07241,1.07259,19
2023-03-14 01:00:00,1.07259,1.07284,1.07216,1.07219,15
2023-03-14 02:00:00,1.07219,1.07233,1.07103,1.07182,18
2023-03-14 03:00:00,1.07182,1.07204,1.07043,1.07076,20
2023-03-14 04:00:00,1.07076,1.0712,1.0698,1.06999,18
2023-03-14 05:00:00,1.07,1.07063,1.06986,1.07018,17
2023-03-14 06:00:00,1.07019,1.0706,1.06973,1.07017,16
2023-03-14 07:00:00,1.07017,1.0707200000000001,1.06961,1.07066,16
2023-03-14 08:00:00,1.07066,1.07147,1.06924,1.06964,20
2023-03-14 09:00:00,1.06964,1.07012,1.0678,1.06888,20
2023-03-14 10:00:00,1.06888,1.07065,1.06822,1.07055,20
2023-03-14 11:00:00,1.07055,1.07125,1.06904,1.07104,20
2023-03-14 12:00:00,1.07102,1.072,1.06995,1.07193,20
2023-03-14 13:00:00,1.07189,1.07273,1.07114,1.07209,20
2023-03-14 14:00:00,1.07209,1.07477,1.06972,1.07346,20
2023-03-14 15:00:00,1.07347,1.07426,1.06971,1.07071,20
2023-03-14 16:00:00,1.0707200000000001,1.07288,1.07042,1.07168,20
2023-03-14 17:00:00,1.0717,1.07307,1.0713300000000001,1.07201,20
2023-03-14 18:00:00,1.07202,1.07247,1.07095,1.07164,20
2023-03-14 19:00:00,1.07164,1.0742,1.07164,1.0732,20
2023-03-14 20:00:00,1.0732,1.07486,1.0731,1.07407,20
2023-03-14 21:00:00,1.07408,1.07424,1.07328,1.07407,19
2023-03-14 22:00:00,1.0741,1.07415,1.07309,1.07314,15
2023-03-14 23:00:00,1.07322,1.07338,1.07294,1.07301,20
2023-03-15 00:00:00,1.07305,1.07342,1.07296,1.0731,20
2023-03-15 01:00:00,1.07311,1.07327,1.07241,1.07259,17
2023-03-15 02:00:00,1.07259,1.07358,1.07243,1.07331,16
2023-03-15 03:00:00,1.07331,1.07385,1.07303,1.07372,15
2023-03-15 04:00:00,1.07374,1.0759,1.07366,1.07553,19
2023-03-15 05:00:00,1.07553,1.07563,1.07485,1.07501,16
2023-03-15 06:00:00,1.07501,1.0753,1.0742099999999999,1.0744,15
2023-03-15 07:00:00,1.07441,1.07454,1.0735,1.07372,15
2023-03-15 08:00:00,1.07373,1.07404,1.07297,1.07333,16
2023-03-15 09:00:00,1.07334,1.07434,1.07265,1.07365,20
2023-03-15 10:00:00,1.07365,1.07427,1.07258,1.07307,19
2023-03-15 11:00:00,1.07306,1.0732,1.06647,1.06771,20
2023-03-15 12:00:00,1.06771,1.06834,1.06187,1.06258,20
2023-03-15 13:00:00,1.06258,1.06286,1.05795,1.05866,20
2023-03-15 14:00:00,1.05865,1.0594,1.05516,1.05557,20
2023-03-15 15:00:00,1.05554,1.05576,1.05214,1.05442,20
2023-03-15 16:00:00,1.05442,1.05639,1.05285,1.05463,20
2023-03-15 17:00:00,1.05468,1.05493,1.0515,1.05328,20
2023-03-15 18:00:00,1.05328,1.05495,1.05266,1.05412,20
2023-03-15 19:00:00,1.05412,1.05619,1.05412,1.05559,20
2023-03-15 20:00:00,1.05559,1.05891,1.05463,1.05848,20
2023-03-15 21:00:00,1.05847,1.05915,1.05736,1.05792,20
2023-03-15 22:00:00,1.05792,1.05824,1.05728,1.05749,16
2023-03-15 23:00:00,1.05754,1.05773,1.05743,1.05768,36
2023-03-16 00:00:00,1.05772,1.05803,1.05728,1.05774,17
2023-03-16 01:00:00,1.05774,1.0588,1.0577,1.05807,15
2023-03-16 02:00:00,1.05807,1.05973,1.05722,1.05888,17
2023-03-16 03:00:00,1.05886,1.05982,1.05851,1.05929,17
2023-03-16 04:00:00,1.05929,1.05959,1.05865,1.05915,17
2023-03-16 05:00:00,1.05914,1.05979,1.05891,1.05978,15
2023-03-16 06:00:00,1.05979,1.06023,1.05966,1.06017,15
2023-03-16 07:00:00,1.06017,1.06145,1.05974,1.06062,16
2023-03-16 08:00:00,1.06063,1.06072,1.05983,1.06047,17
2023-03-16 09:00:00,1.06046,1.06272,1.05918,1.06238,20
2023-03-16 10:00:00,1.06241,1.06347,1.06113,1.06115,20
2023-03-16 11:00:00,1.06113,1.06193,1.06037,1.06164,20
2023-03-16 12:00:00,1.06163,1.062,1.05992,1.06152,20
2023-03-16 13:00:00,1.06152,1.0616,1.06038,1.06121,17
2023-03-16 14:00:00,1.06122,1.06193,1.05744,1.05868,20
2023-03-16 15:00:00,1.05868,1.06203,1.05493,1.06056,20
2023-03-16 16:00:00,1.06063,1.06072,1.05719,1.05993,20
2023-03-16 17:00:00,1.05994,1.06258,1.05852,1.06204,20
2023-03-16 18:00:00,1.06203,1.06242,1.06064,1.06177,20
2023-03-16 19:00:00,1.06177,1.06196,1.0590600000000001,1.05912,20
2023-03-16 20:00:00,1.05912,1.06195,1.05907,1.06113,20
2023-03-16 21:00:00,1.06113,1.06187,1.061,1.06139,19
2023-03-16 22:00:00,1.06139,1.06161,1.06095,1.0615,15
2023-03-16 23:00:00,1.06089,1.06146,1.0607,1.06105,20
2023-03-17 00:00:00,1.06107,1.06147,1.06079,1.06112,18
2023-03-17 01:00:00,1.06112,1.06163,1.06107,1.06127,16
2023-03-17 02:00:00,1.06126,1.06194,1.06106,1.06173,15
2023-03-17 03:00:00,1.06173,1.0631,1.06133,1.06251,18
2023-03-17 04:00:00,1.06251,1.06378,1.06248,1.06328,17
2023-03-17 05:00:00,1.06328,1.06439,1.0630600000000001,1.06393,15
2023-03-17 06:00:00,1.06391,1.06484,1.0638,1.06483,15
2023-03-17 07:00:00,1.06483,1.06497,1.06433,1.06477,16
2023-03-17 08:00:00,1.06477,1.06621,1.06434,1.06618,17
2023-03-17 09:00:00,1.06618,1.06684,1.06571,1.06616,19
2023-03-17 10:00:00,1.06617,1.06691,1.06505,1.06513,19
2023-03-17 11:00:00,1.06513,1.06589,1.06393,1.0646,20
2023-03-17 12:00:00,1.06458,1.0646,1.06242,1.06323,20
2023-03-17 13:00:00,1.06323,1.06392,1.06146,1.06287,20
2023-03-17 14:00:00,1.06287,1.06326,1.06112,1.0625,20
2023-03-17 15:00:00,1.06252,1.06333,1.06162,1.06242,20
2023-03-17 16:00:00,1.06242,1.06434,1.06239,1.06327,20
2023-03-17 17:00:00,1.06328,1.0647199999999999,1.06289,1.06455,20
2023-03-17 18:00:00,1.06453,1.06749,1.06414,1.06665,20
2023-03-17 19:00:00,1.06665,1.06741,1.06625,1.06719,15
2023-03-17 20:00:00,1.06719,1.06844,1.06657,1.06798,19
2023-03-17 21:00:00,1.06798,1.0682,1.066,1.06604,16
2023-03-17 22:00:00,1.06604,1.06645,1.06575,1.06643,15
2023-03-20 00:00:00,1.06765,1.06772,1.06644,1.06689,19
2023-03-20 01:00:00,1.0669,1.06816,1.06661,1.06798,15
2023-03-20 02:00:00,1.06797,1.06875,1.0678,1.06799,17
2023-03-20 03:00:00,1.06799,1.0689,1.06682,1.06739,16
2023-03-20 04:00:00,1.06741,1.06836,1.06729,1.06787,15
2023-03-20 05:00:00,1.06787,1.06788,1.06635,1.06682,15
2023-03-20 06:00:00,1.06682,1.06735,1.06647,1.06688,15
2023-03-20 07:00:00,1.06686,1.068,1.06674,1.06784,16
2023-03-20 08:00:00,1.06784,1.06801,1.06579,1.06602,20
2023-03-20 09:00:00,1.06601,1.06699,1.06406,1.06545,20
2023-03-20 10:00:00,1.06546,1.06678,1.06303,1.06603,20
2023-03-20 11:00:00,1.06604,1.0677,1.06487,1.06735,20
2023-03-20 12:00:00,1.06735,1.06985,1.06699,1.06952,19
2023-03-20 13:00:00,1.0695000000000001,1.07077,1.06877,1.0706,20
2023-03-20 14:00:00,1.07061,1.07167,1.07007,1.07042,20
2023-03-20 15:00:00,1.07041,1.0729899999999999,1.07018,1.07228,20
2023-03-20 16:00:00,1.07228,1.07286,1.07116,1.07259,20
2023-03-20 17:00:00,1.07259,1.07259,1.07106,1.07202,20
2023-03-20 18:00:00,1.07202,1.07245,1.07059,1.07244,19
2023-03-20 19:00:00,1.07247,1.07274,1.07145,1.07151,16
2023-03-20 20:00:00,1.07151,1.07248,1.07132,1.07233,16
2023-03-20 21:00:00,1.07234,1.07248,1.07181,1.07221,15
2023-03-20 22:00:00,1.07221,1.07232,1.0719400000000001,1.07222,15
2023-03-20 23:00:00,1.0718,1.07209,1.07175,1.0719400000000001,22
2023-03-21 00:00:00,1.07206,1.07232,1.0719,1.07216,18
2023-03-21 01:00:00,1.07216,1.07234,1.07146,1.07176,17
2023-03-21 02:00:00,1.07177,1.0725,1.07144,1.07166,16
2023-03-21 03:00:00,1.07166,1.07199,1.07142,1.0716,16
2023-03-21 04:00:00,1.0716,1.07215,1.07152,1.07212,16
2023-03-21 05:00:00,1.07212,1.07212,1.07132,1.0715,15
2023-03-21 06:00:00,1.0715,1.0715,1.07088,1.07113,15
2023-03-21 07:00:00,1.07115,1.07148,1.07094,1.07147,15
2023-03-21 08:00:00,1.07148,1.07167,1.07031,1.07065,15
2023-03-21 09:00:00,1.07064,1.07211,1.07051,1.0718,19
2023-03-21 10:00:00,1.07181,1.07378,1.07152,1.0729,20
2023-03-21 11:00:00,1.07286,1.07486,1.0723799999999999,1.07452,19
2023-03-21 12:00:00,1.07452,1.07636,1.07392,1.07622,19
2023-03-21 13:00:00,1.07622,1.07837,1.0760399999999999,1.07776,20
2023-03-21 14:00:00,1.07778,1.07817,1.0773,1.07803,19
2023-03-21 15:00:00,1.07803,1.07876,1.07717,1.07759,19
2023-03-21 16:00:00,1.07759,1.0779,1.07598,1.07733,20
2023-03-21 17:00:00,1.07734,1.0782,1.07646,1.07678,19
2023-03-21 18:00:00,1.07678,1.07774,1.07611,1.07667,20
2023-03-21 19:00:00,1.07669,1.07712,1.07601,1.07633,15
2023-03-21 20:00:00,1.07635,1.07659,1.07554,1.07638,15
2023-03-21 21:00:00,1.07638,1.07732,1.07616,1.07685,15
2023-03-21 22:00:00,1.07685,1.07711,1.07643,1.07683,15
2023-03-21 23:00:00,1.07666,1.07688,1.0766499999999999,1.07676,22
2023-03-22 00:00:00,1.07676,1.07693,1.07666,1.07689,19
2023-03-22 01:00:00,1.07689,1.0773,1.07678,1.07718,16
2023-03-22 02:00:00,1.07717,1.07752,1.0765,1.0767,15
2023-03-22 03:00:00,1.0767,1.0776,1.07659,1.07717,15
2023-03-22 04:00:00,1.07718,1.07744,1.07644,1.07683,15
2023-03-22 05:00:00,1.07683,1.07715,1.07651,1.07691,15
2023-03-22 06:00:00,1.0769,1.07711,1.07671,1.07679,15
2023-03-22 07:00:00,1.07679,1.07741,1.07662,1.0771600000000001,15
2023-03-22 08:00:00,1.07715,1.07734,1.07629,1.07658,15
2023-03-22 09:00:00,1.07657,1.07709,1.07582,1.07647,16
2023-03-22 10:00:00,1.07647,1.0782,1.07641,1.07792,19
2023-03-22 11:00:00,1.07794,1.07921,1.07748,1.07857,15
2023-03-22 12:00:00,1.07857,1.07938,1.0778699999999999,1.07914,19
2023-03-22 13:00:00,1.07913,1.07971,1.07873,1.07963,19
2023-03-22 14:00:00,1.07963,1.07993,1.07781,1.0781,19
2023-03-22 15:00:00,1.07809,1.07885,1.0775,1.07805,15
2023-03-22 16:00:00,1.07806,1.07975,1.07748,1.07943,20
2023-03-22 17:00:00,1.07943,1.07948,1.07825,1.07903,15
2023-03-22 18:00:00,1.07903,1.07995,1.07875,1.07979,15
2023-03-22 19:00:00,1.07979,1.07988,1.07889,1.07921,15
2023-03-22 20:00:00,1.07925,1.09115,1.07916,1.08798,20
2023-03-22 21:00:00,1.08797,1.08919,1.08515,1.08646,20
2023-03-22 22:00:00,1.08645,1.08646,1.08537,1.08583,16
2023-03-22 23:00:00,1.08572,1.08584,1.08549,1.08569,27
2023-03-23 00:00:00,1.08576,1.08635,1.0856,1.0857,19
2023-03-23 01:00:00,1.0857,1.08709,1.0857,1.0868,15
2023-03-23 02:00:00,1.08683,1.08828,1.08676,1.08826,15
2023-03-23 03:00:00,1.08826,1.08874,1.08782,1.08854,15
2023-03-23 04:00:00,1.08854,1.08981,1.08813,1.08947,19
2023-03-23 05:00:00,1.08948,1.09047,1.08922,1.09,15
2023-03-23 06:00:00,1.08999,1.09034,1.0894,1.09028,15
2023-03-23 07:00:00,1.09028,1.09104,1.09011,1.09037,15
2023-03-23 08:00:00,1.09037,1.09289,1.09025,1.09142,20
2023-03-23 09:00:00,1.09143,1.09259,1.08994,1.09052,20
2023-03-23 10:00:00,1.09053,1.09095,1.08903,1.08988,20
2023-03-23 11:00:00,1.08988,1.09028,1.08797,1.0884800000000001,20
2023-03-23 12:00:00,1.0884800000000001,1.0885,1.08659,1.08762,19
2023-03-23 13:00:00,1.08762,1.08795,1.08688,1.08748,15
2023-03-23 14:00:00,1.08751,1.08929,1.08687,1.08724,19
2023-03-23 15:00:00,1.08724,1.08921,1.0872,1.08861,19
2023-03-23 16:00:00,1.08861,1.08942,1.08797,1.08904,20
2023-03-23 17:00:00,1.08904,1.09069,1.08826,1.0889,16
2023-03-23 18:00:00,1.08889,1.08978,1.08825,1.08946,19
2023-03-23 19:00:00,1.08946,1.08946,1.08632,1.08678,15
2023-03-23 20:00:00,1.08678,1.08758,1.08268,1.08408,19
2023-03-23 21:00:00,1.0841,1.08524,1.08232,1.08391,20
2023-03-23 22:00:00,1.0839,1.08399,1.083,1.08313,15
2023-03-23 23:00:00,1.08314,1.08339,1.08294,1.0832,24
2023-03-24 00:00:00,1.08316,1.08375,1.08261,1.08305,15
2023-03-24 01:00:00,1.08305,1.08349,1.08303,1.08337,15
2023-03-24 02:00:00,1.08338,1.0834,1.08237,1.08317,16
2023-03-24 03:00:00,1.08317,1.08342,1.08196,1.08241,19
2023-03-24 04:00:00,1.08241,1.08274,1.08186,1.08197,15
2023-03-24 05:00:00,1.08197,1.08278,1.08164,1.08278,15
2023-03-24 06:00:00,1.08278,1.08334,1.08223,1.08334,15
2023-03-24 07:00:00,1.08333,1.08362,1.08299,1.0832600000000001,19
2023-03-24 08:00:00,1.0832600000000001,1.08344,1.08236,1.08238,16
2023-03-24 09:00:00,1.08238,1.08342,1.08219,1.08272,17
2023-03-24 10:00:00,1.08271,1.08301,1.0767,1.07792,20
2023-03-24 11:00:00,1.07792,1.0789900000000001,1.07205,1.07248,20
2023-03-24 12:00:00,1.07248,1.07416,1.07204,1.07268,20
2023-03-24 13:00:00,1.07269,1.07473,1.0711,1.07374,20
2023-03-24 14:00:00,1.07373,1.07513,1.07221,1.07484,20
2023-03-24 15:00:00,1.07486,1.07648,1.07399,1.0756000000000001,20
2023-03-24 16:00:00,1.07563,1.07666,1.07484,1.0749,20
2023-03-24 17:00:00,1.0749,1.07629,1.07406,1.07601,20
2023-03-24 18:00:00,1.07601,1.07663,1.07504,1.07564,16
2023-03-24 19:00:00,1.07564,1.07667,1.07544,1.07607,15
2023-03-24 20:00:00,1.07606,1.07619,1.07531,1.07596,16
2023-03-24 21:00:00,1.07597,1.0765500000000001,1.07566,1.0758,15
2023-03-24 22:00:00,1.07579,1.0762,1.07579,1.07591,15
2023-03-27 00:00:00,1.07708,1.07718,1.07649,1.07659,19
2023-03-27 01:00:00,1.07661,1.07789,1.07646,1.07767,19
2023-03-27 02:00:00,1.07768,1.07778,1.077,1.07769,15
2023-03-27 03:00:00,1.07767,1.07767,1.076,1.07601,17
2023-03-27 04:00:00,1.07601,1.07662,1.07567,1.07606,16
2023-03-27 05:00:00,1.07607,1.07694,1.07606,1.07689,15
2023-03-27 06:00:00,1.07687,1.0774,1.07676,1.07706,16
2023-03-27 07:00:00,1.07706,1.0771600000000001,1.07631,1.07669,15
2023-03-27 08:00:00,1.07669,1.07699,1.07626,1.07644,20
2023-03-27 09:00:00,1.07644,1.07656,1.07503,1.07625,16
2023-03-27 10:00:00,1.07625,1.07812,1.07441,1.07504,20
2023-03-27 11:00:00,1.07502,1.07717,1.07492,1.07657,19
2023-03-27 12:00:00,1.07656,1.07685,1.07556,1.07652,19
2023-03-27 13:00:00,1.07651,1.07687,1.07607,1.07668,20
2023-03-27 14:00:00,1.07668,1.07799,1.0766,1.07708,16
2023-03-27 15:00:00,1.07708,1.07794,1.0767,1.07721,19
2023-03-27 16:00:00,1.07722,1.07938,1.07692,1.07833,20
2023-03-27 17:00:00,1.07833,1.0790899999999999,1.07747,1.07806,19
2023-03-27 18:00:00,1.07806,1.0789,1.07766,1.07869,19
2023-03-27 19:00:00,1.0787,1.07939,1.07854,1.07901,15
2023-03-27 20:00:00,1.07901,1.0795,1.07852,1.0793,15
2023-03-27 21:00:00,1.07931,1.07957,1.07882,1.07947,15
2023-03-27 22:00:00,1.07947,1.07979,1.07912,1.07963,15
2023-03-27 23:00:00,1.07963,1.07993,1.07953,1.07968,15
2023-03-28 00:00:00,1.07949,1.07971,1.07939,1.07955,24
2023-03-28 01:00:00,1.07955,1.08005,1.07954,1.07981,19
2023-03-28 02:00:00,1.07981,1.08069,1.07977,1.08054,15
2023-03-28 03:00:00,1.08054,1.0817,1.08026,1.08148,15
2023-03-28 04:00:00,1.08148,1.08185,1.08095,1.08141,15
2023-03-28 05:00:00,1.0814,1.08169,1.08099,1.0813,15
2023-03-28 06:00:00,1.0813,1.0817,1.08112,1.08142,15
2023-03-28 07:00:00,1.08142,1.0814300000000001,1.0809,1.08113,15
2023-03-28 08:00:00,1.08112,1.08154,1.08053,1.08093,15
2023-03-28 09:00:00,1.08093,1.0818,1.0807,1.08072,17
2023-03-28 10:00:00,1.08073,1.08332,1.08073,1.08195,17
2023-03-28 11:00:00,1.08196,1.08231,1.08106,1.08113,16
2023-03-28 12:00:00,1.08113,1.0822,1.08092,1.08155,15
2023-03-28 13:00:00,1.08154,1.08285,1.08135,1.08217,15
2023-03-28 14:00:00,1.08217,1.08357,1.08196,1.08304,15
2023-03-28 15:00:00,1.08304,1.0846,1.08291,1.08385,19
2023-03-28 16:00:00,1.08385,1.08385,1.08214,1.08236,20
2023-03-28 17:00:00,1.08227,1.08402,1.08155,1.08311,20
2023-03-28 18:00:00,1.08311,1.08451,1.08301,1.08418,16
2023-03-28 19:00:00,1.08419,1.08432,1.08305,1.08411,15
2023-03-28 20:00:00,1.08413,1.08433,1.08357,1.08367,15
2023-03-28 21:00:00,1.08367,1.08429,1.08347,1.08423,15
2023-03-28 22:00:00,1.08422,1.08476,1.08404,1.08469,15
2023-03-28 23:00:00,1.08463,1.08466,1.08425,1.08435,15
2023-03-29 00:00:00,1.08416,1.0843099999999999,1.08386,1.08388,26
2023-03-29 01:00:00,1.08384,1.08439,1.08383,1.08403,16
2023-03-29 02:00:00,1.08405,1.08407,1.08352,1.08382,15
2023-03-29 03:00:00,1.08382,1.08467,1.08382,1.08462,16
2023-03-29 04:00:00,1.08463,1.08486,1.08386,1.0844,15
2023-03-29 05:00:00,1.0844,1.08453,1.08358,1.08368,15
2023-03-29 06:00:00,1.0836999999999999,1.08382,1.08337,1.08355,15
2023-03-29 07:00:00,1.08355,1.08429,1.08328,1.08366,15
2023-03-29 08:00:00,1.08373,1.08399,1.08307,1.0831,15
2023-03-29 09:00:00,1.08305,1.08334,1.08218,1.08219,17
2023-03-29 10:00:00,1.08217,1.08365,1.08168,1.08358,15
2023-03-29 11:00:00,1.08352,1.0838700000000001,1.08257,1.08319,20
2023-03-29 12:00:00,1.08319,1.08618,1.08313,1.08589,19
2023-03-29 13:00:00,1.08589,1.08617,1.08499,1.08565,15
2023-03-29 14:00:00,1.08564,1.08707,1.08515,1.08541,15
2023-03-29 15:00:00,1.08542,1.08592,1.0838,1.08527,20
2023-03-29 16:00:00,1.08527,1.08575,1.08317,1.08459,16
2023-03-29 17:00:00,1.08458,1.08518,1.08246,1.083,20
2023-03-29 18:00:00,1.08299,1.08427,1.08237,1.08241,15
2023-03-29 19:00:00,1.08241,1.08345,1.08226,1.08268,15
2023-03-29 20:00:00,1.08268,1.08473,1.08249,1.08455,15
2023-03-29 21:00:00,1.08455,1.08463,1.08361,1.08435,15
2023-03-29 22:00:00,1.08432,1.0846,1.08383,1.08385,15
2023-03-29 23:00:00,1.08386,1.08438,1.08375,1.08435,15
2023-03-30 00:00:00,1.08398,1.08419,1.08392,1.08402,28
2023-03-30 01:00:00,1.08407,1.08476,1.08382,1.08432,15
2023-03-30 02:00:00,1.08435,1.0845,1.08389,1.08418,16
2023-03-30 03:00:00,1.08418,1.08424,1.08346,1.08367,15
2023-03-30 04:00:00,1.08367,1.08368,1.08276,1.0830899999999999,15
2023-03-30 05:00:00,1.08307,1.08337,1.08264,1.08296,15
2023-03-30 06:00:00,1.08296,1.08352,1.08255,1.0832,15
2023-03-30 07:00:00,1.0832,1.08404,1.08311,1.08381,15
2023-03-30 08:00:00,1.08384,1.08457,1.08353,1.08407,15
2023-03-30 09:00:00,1.08406,1.08495,1.08311,1.08453,16
2023-03-30 10:00:00,1.08445,1.08569,1.08227,1.0854,19
2023-03-30 11:00:00,1.08536,1.08784,1.08496,1.08722,16
2023-03-30 12:00:00,1.08731,1.08752,1.08581,1.08596,19
2023-03-30 13:00:00,1.08596,1.08838,1.08592,1.08778,16
2023-03-30 14:00:00,1.08778,1.08803,1.08714,1.0878,15
2023-03-30 15:00:00,1.08779,1.09101,1.08776,1.09093,20
2023-03-30 16:00:00,1.09093,1.09253,1.09062,1.09161,20
2023-03-30 17:00:00,1.09161,1.092,1.09069,1.09117,20
2023-03-30 18:00:00,1.09117,1.09124,1.08937,1.08972,19
2023-03-30 19:00:00,1.08972,1.09057,1.08956,1.0904,15
2023-03-30 20:00:00,1.0904,1.09046,1.08912,1.0899,15
2023-03-30 21:00:00,1.08991,1.09051,1.08954,1.09044,15
2023-03-30 22:00:00,1.09045,1.09069,1.09015,1.09058,15
2023-03-30 23:00:00,1.09058,1.09065,1.09012,1.09039,15
2023-03-31 00:00:00,1.09041,1.09056,1.09032,1.09043,25
2023-03-31 01:00:00,1.09053,1.09053,1.09013,1.0901399999999999,17
2023-03-31 02:00:00,1.09013,1.09052,1.09007,1.09033,16
2023-03-31 03:00:00,1.09034,1.09162,1.0903,1.09148,15
2023-03-31 04:00:00,1.09147,1.0924800000000001,1.09068,1.09072,16
2023-03-31 05:00:00,1.09072,1.09117,1.0903,1.09064,15
2023-03-31 06:00:00,1.09062,1.0907499999999999,1.09003,1.09059,15
2023-03-31 07:00:00,1.09058,1.09085,1.09013,1.09024,15
2023-03-31 08:00:00,1.09024,1.09033,1.08938,1.08945,15
2023-03-31 09:00:00,1.08943,1.09042,1.08871,1.0903,15
2023-03-31 10:00:00,1.0903,1.09098,1.08792,1.08838,20
2023-03-31 11:00:00,1.08838,1.0890900000000001,1.08719,1.08881,15
2023-03-31 12:00:00,1.0888,1.08951,1.08744,1.08827,20
2023-03-31 13:00:00,1.08828,1.08876,1.08666,1.08683,15
2023-03-31 14:00:00,1.08683,1.08784,1.08632,1.08662,15
2023-03-31 15:00:00,1.08663,1.08935,1.08663,1.08862,15
2023-03-31 16:00:00,1.08863,1.08931,1.08763,1.08905,20
2023-03-31 17:00:00,1.08907,1.09008,1.08566,1.0866,20
2023-03-31 18:00:00,1.0866,1.08747,1.08579,1.08709,15
2023-03-31 19:00:00,1.08709,1.08714,1.08578,1.08684,15
2023-03-31 20:00:00,1.08684,1.08702,1.08473,1.08521,15
2023-03-31 21:00:00,1.08521,1.08613,1.08508,1.08546,15
2023-03-31 22:00:00,1.08544,1.08557,1.08421,1.08448,15
2023-03-31 23:00:00,1.08449,1.08452,1.08354,1.0842,15
2023-04-03 00:00:00,1.08425,1.08433,1.08373,1.08395,25
2023-04-03 01:00:00,1.08406,1.08414,1.08039,1.08181,19
2023-04-03 02:00:00,1.08181,1.08221,1.08004,1.08014,15
